epoch : 1 | 0.2692114092959352
epoch : 2 | 0.2346661602664523
epoch : 3 | 0.27109605720837193
epoch : 4 | 0.22428710610622704
epoch : 5 | 0.23643820524260808
epoch : 6 | 0.22237954841462584
epoch : 7 | 0.22136791566885464
epoch : 8 | 0.21003039829855702
epoch : 9 | 0.21653501717164442
epoch : 10 | 0.30597010502376093
epoch : 11 | 0.3152774073776288
epoch : 12 | 0.31274793695102027
epoch : 13 | 0.21606651787099462
epoch : 14 | 0.2096915179406642
epoch : 15 | 0.2737618745279763
epoch : 16 | 0.24110796400568724
epoch : 17 | 0.19384937458143053
epoch : 18 | 0.22155340511794552
epoch : 19 | 0.2340431697296692
epoch : 20 | 0.277713578924852
